unix_time,datetime,temp_c,arm_clock_hz,throttled
1785056550,2026-07-26 17:02:30,82.7,1800457088,0x80000
1785056552,2026-07-26 17:02:32,83.2,1677427712,0x80008
1785056554,2026-07-26 17:02:34,82.7,1726417920,0x80008
1785056556,2026-07-26 17:02:36,82.3,1677374976,0x80008
1785056558,2026-07-26 17:02:38,82.3,1726417920,0x80008
1785056560,2026-07-26 17:02:40,82.3,1677374976,0x80008
1785056562,2026-07-26 17:02:42,82.7,1726417920,0x80008
1785056565,2026-07-26 17:02:45,81.3,1629386752,0x80008
1785056567,2026-07-26 17:02:47,82.3,1775408256,0x80008
1785056569,2026-07-26 17:02:49,81.8,1677427712,0x80008
1785056571,2026-07-26 17:02:51,81.3,1800404352,0x80000
1785056573,2026-07-26 17:02:53,81.8,1775408256,0x80008
1785056575,2026-07-26 17:02:55,83.2,1775408256,0x80008
1785056577,2026-07-26 17:02:57,82.3,1775408256,0x80008
1785056579,2026-07-26 17:02:59,83.7,1629386752,0x80008
1785056581,2026-07-26 17:03:01,82.7,1800404352,0x80000
1785056583,2026-07-26 17:03:03,82.3,1775408256,0x80008
1785056585,2026-07-26 17:03:05,83.2,1800457088,0x80000
1785056587,2026-07-26 17:03:07,83.2,1775408256,0x80008
1785056589,2026-07-26 17:03:09,82.7,1775460992,0x80008
1785056591,2026-07-26 17:03:11,82.3,1726417920,0x80008
1785056593,2026-07-26 17:03:13,81.8,1726417920,0x80008
1785056595,2026-07-26 17:03:15,81.8,1775408256,0x80008
1785056597,2026-07-26 17:03:17,82.7,1726417920,0x80008
1785056599,2026-07-26 17:03:19,82.7,1800457088,0x80000
1785056601,2026-07-26 17:03:21,82.7,1800457088,0x80000
1785056603,2026-07-26 17:03:23,81.8,1800457088,0x80000
1785056605,2026-07-26 17:03:25,82.7,1775408256,0x80008
1785056607,2026-07-26 17:03:27,82.3,1775408256,0x80008
1785056609,2026-07-26 17:03:29,82.3,1800457088,0x80000
1785056611,2026-07-26 17:03:31,82.7,1775460992,0x80008
1785056613,2026-07-26 17:03:33,83.2,1726417920,0x80008
1785056615,2026-07-26 17:03:35,81.8,1800457088,0x80000
1785056618,2026-07-26 17:03:38,82.7,1677427712,0x80008
1785056620,2026-07-26 17:03:40,83.2,1775460992,0x80008
1785056622,2026-07-26 17:03:42,82.3,1726417920,0x80008
1785056624,2026-07-26 17:03:44,82.7,1775408256,0x80008
1785056626,2026-07-26 17:03:46,82.3,1775408256,0x80008
1785056628,2026-07-26 17:03:48,82.3,1775460992,0x80008
1785056630,2026-07-26 17:03:50,82.3,1726417920,0x80008
1785056632,2026-07-26 17:03:52,82.3,1775460992,0x80008
1785056634,2026-07-26 17:03:54,81.8,1726417920,0x80008
1785056636,2026-07-26 17:03:56,82.7,1726417920,0x80008
