timestamp,elapsed_s,cpu_usage_percent,soc_temp_c,avg_frequency_mhz,memory_usage_percent
2026-07-27 22:35:10,614,100.0,83.3,1800.0,19.3
2026-07-27 22:35:11,615,100.0,82.8,1800.0,19.3
2026-07-27 22:35:12,616,100.0,82.8,1800.0,19.3
2026-07-27 22:35:13,617,100.0,82.3,1800.0,19.3
2026-07-27 22:35:14,618,100.0,82.8,1800.0,19.3
2026-07-27 22:35:15,619,99.8,83.8,1800.0,19.3
2026-07-27 22:35:16,620,100.0,83.8,1800.0,19.3
2026-07-27 22:35:17,621,100.0,82.8,1800.0,19.2
2026-07-27 22:35:18,622,100.0,83.3,1800.0,19.2
2026-07-27 22:35:19,623,100.0,83.3,1800.0,19.2
2026-07-27 22:35:20,624,100.0,83.8,1800.0,19.2
2026-07-27 22:35:22,626,100.0,82.8,1800.0,19.2
2026-07-27 22:35:23,627,100.0,82.3,1800.0,19.2
2026-07-27 22:35:24,628,99.5,83.8,1800.0,19.2
2026-07-27 22:35:25,629,100.0,83.8,1800.0,19.2
2026-07-27 22:35:26,630,100.0,83.3,1800.0,19.2
2026-07-27 22:35:27,631,100.0,82.3,1800.0,19.2
2026-07-27 22:35:28,632,100.0,82.8,1800.0,19.2
2026-07-27 22:35:29,633,100.0,83.3,1800.0,19.2
2026-07-27 22:35:30,634,100.0,82.8,1800.0,19.2
2026-07-27 22:35:31,635,100.0,83.3,1800.0,19.2
2026-07-27 22:35:32,636,100.0,82.8,1800.0,19.2
2026-07-27 22:35:33,637,100.0,82.8,1800.0,19.2
2026-07-27 22:35:35,639,100.0,83.3,1800.0,19.2
2026-07-27 22:35:36,640,100.0,83.8,1800.0,19.2
2026-07-27 22:35:37,641,100.0,83.3,1800.0,19.3
2026-07-27 22:35:38,642,100.0,84.2,1800.0,19.3
2026-07-27 22:35:39,643,100.0,83.8,1800.0,19.3
2026-07-27 22:35:40,644,100.0,82.8,1800.0,19.3
2026-07-27 22:35:41,645,100.0,82.8,1800.0,19.3
2026-07-27 22:35:42,646,100.0,84.2,1800.0,19.3
2026-07-27 22:35:43,647,100.0,82.8,1800.0,19.3
2026-07-27 22:35:44,648,100.0,83.3,1800.0,19.3
2026-07-27 22:35:45,649,100.0,83.3,1800.0,19.3
2026-07-27 22:35:46,650,99.8,82.8,1800.0,19.3
2026-07-27 22:35:47,651,100.0,83.8,1800.0,19.3
2026-07-27 22:35:49,653,100.0,82.3,1800.0,19.3
2026-07-27 22:35:50,654,100.0,82.8,1800.0,19.3
2026-07-27 22:35:51,655,100.0,82.3,1800.0,19.3
2026-07-27 22:35:52,656,100.0,83.3,1800.0,19.3
2026-07-27 22:35:53,657,100.0,82.8,1800.0,19.3
2026-07-27 22:35:54,658,100.0,83.8,1800.0,19.3
2026-07-27 22:35:55,659,100.0,81.8,1800.0,19.3
2026-07-27 22:35:56,660,100.0,82.3,1800.0,19.3
2026-07-27 22:35:57,661,100.0,83.8,1800.0,19.2
2026-07-27 22:35:58,662,100.0,83.3,1800.0,19.2
2026-07-27 22:35:59,663,100.0,82.3,1800.0,19.3
2026-07-27 22:36:00,664,100.0,82.8,1800.0,19.2
2026-07-27 22:36:01,665,100.0,82.8,1800.0,19.2
2026-07-27 22:36:03,667,100.0,83.3,1800.0,19.2
2026-07-27 22:36:04,668,100.0,83.3,1800.0,19.2
2026-07-27 22:36:05,669,100.0,82.8,1800.0,19.2
2026-07-27 22:36:06,670,100.0,83.3,1800.0,19.2
2026-07-27 22:36:07,671,100.0,82.8,1800.0,19.2
2026-07-27 22:36:08,672,100.0,83.8,1800.0,19.2
2026-07-27 22:36:09,673,100.0,83.3,1800.0,19.3
2026-07-27 22:36:10,674,100.0,83.3,1800.0,19.3
2026-07-27 22:36:11,675,100.0,83.3,1800.0,19.3
2026-07-27 22:36:12,676,100.0,83.3,1800.0,19.3
2026-07-27 22:36:13,677,100.0,83.8,1800.0,19.3
2026-07-27 22:36:14,678,100.0,82.8,1800.0,19.3
2026-07-27 22:36:15,679,100.0,82.8,1800.0,19.3
2026-07-27 22:36:17,681,100.0,82.8,1800.0,19.3
2026-07-27 22:36:18,682,100.0,82.3,1800.0,19.3
2026-07-27 22:36:19,683,100.0,82.8,1800.0,19.3
2026-07-27 22:36:20,684,100.0,83.3,1800.0,19.3
2026-07-27 22:36:21,685,100.0,82.8,1800.0,19.3
2026-07-27 22:36:22,686,100.0,82.8,1800.0,19.3
2026-07-27 22:36:23,687,100.0,82.8,1800.0,19.3
2026-07-27 22:36:24,688,100.0,83.3,1800.0,19.3
2026-07-27 22:36:25,689,100.0,82.8,1800.0,19.3
2026-07-27 22:36:26,690,100.0,81.3,1800.0,19.3
2026-07-27 22:36:27,691,100.0,82.8,1800.0,19.3
2026-07-27 22:36:28,692,100.0,83.8,1800.0,19.3
2026-07-27 22:36:30,693,100.0,83.3,1800.0,19.3
2026-07-27 22:36:31,695,100.0,82.3,1800.0,19.3
2026-07-27 22:36:32,696,100.0,82.3,1800.0,19.3
2026-07-27 22:36:33,697,100.0,82.8,1800.0,19.3
2026-07-27 22:36:34,698,100.0,82.8,1800.0,19.3
2026-07-27 22:36:35,699,100.0,82.8,1800.0,19.3
2026-07-27 22:36:36,700,100.0,83.3,1800.0,19.3
2026-07-27 22:36:37,701,100.0,82.3,1800.0,19.3
2026-07-27 22:36:38,702,100.0,83.3,1800.0,19.3
2026-07-27 22:36:39,703,100.0,82.8,1800.0,19.3
2026-07-27 22:36:40,704,100.0,82.3,1800.0,19.3
2026-07-27 22:36:41,705,100.0,82.3,1800.0,19.3
2026-07-27 22:36:42,706,100.0,83.3,1800.0,19.3
2026-07-27 22:36:44,708,100.0,82.8,1800.0,19.3
2026-07-27 22:36:45,709,100.0,83.3,1800.0,19.3
2026-07-27 22:36:46,710,100.0,84.2,1800.0,19.3
2026-07-27 22:36:47,711,100.0,82.8,1800.0,19.3
2026-07-27 22:36:48,712,100.0,82.8,1800.0,19.3
2026-07-27 22:36:49,713,100.0,82.3,1800.0,19.3
2026-07-27 22:36:50,714,100.0,83.8,1800.0,19.3
2026-07-27 22:36:51,715,100.0,82.8,1800.0,19.3
2026-07-27 22:36:52,716,100.0,83.3,1800.0,19.3
2026-07-27 22:36:53,717,100.0,82.8,1800.0,19.3
2026-07-27 22:36:54,718,100.0,83.3,1800.0,19.3
2026-07-27 22:36:55,719,100.0,82.3,1800.0,19.3
2026-07-27 22:36:56,720,99.8,83.3,1800.0,19.3
2026-07-27 22:36:58,722,100.0,83.3,1800.0,19.3
2026-07-27 22:36:59,723,100.0,83.3,1800.0,19.3
2026-07-27 22:37:00,724,100.0,83.3,1800.0,19.3
2026-07-27 22:37:01,725,100.0,82.8,1800.0,19.2
2026-07-27 22:37:02,726,100.0,83.3,1800.0,19.2
2026-07-27 22:37:03,727,100.0,83.8,1800.0,19.2
2026-07-27 22:37:04,728,100.0,83.3,1800.0,19.2
2026-07-27 22:37:05,729,100.0,83.8,1800.0,19.2
2026-07-27 22:37:06,730,100.0,82.8,1800.0,19.2
2026-07-27 22:37:07,731,100.0,83.8,1800.0,19.2
2026-07-27 22:37:08,732,100.0,82.8,1800.0,19.2
2026-07-27 22:37:09,733,100.0,82.8,1800.0,19.3
2026-07-27 22:37:10,734,100.0,82.8,1800.0,19.3
2026-07-27 22:37:12,736,100.0,81.8,1800.0,19.3
2026-07-27 22:37:13,737,100.0,83.3,1800.0,19.3
2026-07-27 22:37:14,738,100.0,82.3,1800.0,19.3
2026-07-27 22:37:15,739,100.0,82.3,1800.0,19.3
2026-07-27 22:37:16,740,100.0,82.8,1800.0,19.3
2026-07-27 22:37:17,741,100.0,84.2,1800.0,19.3
2026-07-27 22:37:18,742,100.0,81.8,1800.0,19.3
2026-07-27 22:37:19,743,100.0,82.8,1800.0,19.3
2026-07-27 22:37:20,744,100.0,82.8,1800.0,19.3
2026-07-27 22:37:21,745,100.0,82.8,1800.0,19.3
2026-07-27 22:37:22,746,100.0,82.3,1800.0,19.3
2026-07-27 22:37:23,747,100.0,82.3,1800.0,19.3
2026-07-27 22:37:25,749,100.0,83.3,1800.0,19.3
2026-07-27 22:37:26,750,100.0,83.3,1800.0,19.3
2026-07-27 22:37:27,751,100.0,82.8,1800.0,19.3
2026-07-27 22:37:28,752,100.0,83.3,1800.0,19.3
2026-07-27 22:37:29,753,100.0,82.8,1800.0,19.3
2026-07-27 22:37:30,754,100.0,82.8,1800.0,19.3
2026-07-27 22:37:31,755,100.0,83.3,1800.0,19.3
2026-07-27 22:37:32,756,100.0,83.3,1800.0,19.3
2026-07-27 22:37:33,757,100.0,82.8,1800.0,19.3
2026-07-27 22:37:34,758,100.0,82.8,1800.0,19.3
2026-07-27 22:37:35,759,100.0,82.8,1800.0,19.3
2026-07-27 22:37:36,760,100.0,82.8,1800.0,19.3
2026-07-27 22:37:37,761,100.0,83.8,1800.0,19.3
2026-07-27 22:37:39,763,99.8,82.3,1800.0,19.3
2026-07-27 22:37:40,764,100.0,82.3,1800.0,19.3
2026-07-27 22:37:41,765,100.0,83.3,1800.0,19.3
2026-07-27 22:37:42,766,100.0,83.3,1800.0,19.3
2026-07-27 22:37:43,767,100.0,83.3,1800.0,19.3
2026-07-27 22:37:44,768,100.0,83.3,1800.0,19.3
2026-07-27 22:37:45,769,100.0,82.8,1800.0,19.3
2026-07-27 22:37:46,770,100.0,82.8,1800.0,19.3
2026-07-27 22:37:47,771,100.0,82.3,1800.0,19.3
2026-07-27 22:37:48,772,100.0,83.8,1800.0,19.3
2026-07-27 22:37:49,773,100.0,82.8,1800.0,19.3
2026-07-27 22:37:50,774,100.0,83.3,1800.0,19.3
2026-07-27 22:37:51,775,100.0,83.3,1800.0,19.3
2026-07-27 22:37:53,777,100.0,82.3,1800.0,19.3
2026-07-27 22:37:54,778,100.0,83.3,1800.0,19.3
2026-07-27 22:37:55,779,100.0,83.3,1800.0,19.3
2026-07-27 22:37:56,780,100.0,82.8,1800.0,19.3
2026-07-27 22:37:57,781,100.0,82.3,1800.0,19.3
2026-07-27 22:37:58,782,100.0,82.8,1800.0,19.3
2026-07-27 22:37:59,783,100.0,83.3,1800.0,19.3
2026-07-27 22:38:00,784,100.0,82.8,1800.0,19.3
2026-07-27 22:38:01,785,100.0,82.3,1800.0,19.3
2026-07-27 22:38:02,786,100.0,83.3,1800.0,19.3
2026-07-27 22:38:03,787,100.0,82.3,1800.0,19.3
2026-07-27 22:38:04,788,100.0,83.3,1800.0,19.3
2026-07-27 22:38:05,789,100.0,83.3,1800.0,19.3
2026-07-27 22:38:07,791,100.0,82.8,1800.0,19.3
2026-07-27 22:38:08,792,100.0,83.8,1800.0,19.3
2026-07-27 22:38:09,793,100.0,82.3,1800.0,19.3
2026-07-27 22:38:10,794,100.0,82.3,1800.0,19.3
2026-07-27 22:38:11,795,100.0,82.8,1800.0,19.3
2026-07-27 22:38:12,796,100.0,83.8,1800.0,19.3
2026-07-27 22:38:13,797,100.0,83.3,1800.0,19.3
2026-07-27 22:38:14,798,100.0,83.8,1800.0,19.3
2026-07-27 22:38:15,799,100.0,83.8,1800.0,19.3
2026-07-27 22:38:16,800,100.0,82.3,1800.0,19.3
2026-07-27 22:38:17,801,100.0,83.3,1800.0,19.3
2026-07-27 22:38:18,802,100.0,82.8,1800.0,19.3
2026-07-27 22:38:20,804,100.0,81.8,1800.0,19.3
2026-07-27 22:38:21,805,100.0,82.3,1800.0,19.3
2026-07-27 22:38:22,806,100.0,82.8,1800.0,19.3
2026-07-27 22:38:23,807,100.0,82.8,1800.0,19.3
2026-07-27 22:38:24,808,100.0,83.3,1800.0,19.3
2026-07-27 22:38:25,809,100.0,82.8,1800.0,19.3
2026-07-27 22:38:26,810,100.0,82.3,1800.0,19.3
2026-07-27 22:38:27,811,100.0,82.3,1800.0,19.3
2026-07-27 22:38:28,812,100.0,82.3,1800.0,19.3
2026-07-27 22:38:29,813,100.0,83.8,1800.0,19.2
2026-07-27 22:38:30,814,100.0,82.8,1800.0,19.2
2026-07-27 22:38:31,815,100.0,83.8,1800.0,19.2
2026-07-27 22:38:32,816,100.0,83.3,1800.0,19.2
2026-07-27 22:38:34,818,100.0,84.2,1800.0,19.2
2026-07-27 22:38:35,819,100.0,83.8,1800.0,19.2
2026-07-27 22:38:36,820,99.8,83.3,1800.0,19.2
2026-07-27 22:38:37,821,100.0,82.3,1800.0,19.2
2026-07-27 22:38:38,822,100.0,82.3,1800.0,19.2
2026-07-27 22:38:39,823,100.0,82.3,1800.0,19.2
2026-07-27 22:38:40,824,100.0,83.3,1800.0,19.2
2026-07-27 22:38:41,825,100.0,82.3,1800.0,19.2
2026-07-27 22:38:42,826,100.0,81.8,1800.0,19.2
2026-07-27 22:38:43,827,100.0,83.8,1800.0,19.2
2026-07-27 22:38:44,828,100.0,82.3,1800.0,19.2
2026-07-27 22:38:45,829,100.0,82.8,1800.0,19.2
2026-07-27 22:38:46,830,100.0,83.8,1800.0,19.2
2026-07-27 22:38:48,832,100.0,82.8,1800.0,19.2
2026-07-27 22:38:49,833,100.0,83.3,1800.0,19.2
2026-07-27 22:38:50,834,100.0,83.3,1800.0,19.2
2026-07-27 22:38:51,835,100.0,81.8,1800.0,19.2
2026-07-27 22:38:52,836,100.0,83.3,1800.0,19.2
2026-07-27 22:38:53,837,100.0,82.8,1800.0,19.2
2026-07-27 22:38:54,838,100.0,82.8,1800.0,19.2
2026-07-27 22:38:55,839,100.0,82.3,1800.0,19.2
2026-07-27 22:38:56,840,100.0,83.3,1800.0,19.2
2026-07-27 22:38:57,841,100.0,83.3,1800.0,19.2
2026-07-27 22:38:58,842,100.0,82.8,1800.0,19.2
2026-07-27 22:38:59,843,100.0,82.3,1800.0,19.2
2026-07-27 22:39:00,844,100.0,82.8,1800.0,19.2
2026-07-27 22:39:02,846,100.0,83.3,1800.0,19.2
2026-07-27 22:39:03,847,100.0,83.3,1800.0,19.2
2026-07-27 22:39:04,848,100.0,82.3,1800.0,19.2
2026-07-27 22:39:05,849,100.0,81.8,1800.0,19.2
2026-07-27 22:39:06,850,100.0,82.3,1800.0,19.2
2026-07-27 22:39:07,851,100.0,82.3,1800.0,19.2
2026-07-27 22:39:08,852,100.0,81.8,1800.0,19.2
2026-07-27 22:39:09,853,100.0,83.3,1800.0,19.2
2026-07-27 22:39:10,854,100.0,83.8,1800.0,19.2
2026-07-27 22:39:11,855,100.0,83.3,1800.0,19.2
2026-07-27 22:39:12,856,100.0,82.8,1800.0,19.2
2026-07-27 22:39:13,857,100.0,83.8,1800.0,19.2
2026-07-27 22:39:15,858,100.0,83.3,1800.0,19.2
2026-07-27 22:39:16,860,100.0,82.8,1800.0,19.2
2026-07-27 22:39:17,861,100.0,83.8,1800.0,19.2
2026-07-27 22:39:18,862,100.0,82.3,1800.0,19.2
2026-07-27 22:39:19,863,100.0,82.8,1800.0,19.2
2026-07-27 22:39:20,864,100.0,82.8,1800.0,19.2
2026-07-27 22:39:21,865,100.0,81.8,1800.0,19.2
2026-07-27 22:39:22,866,100.0,82.3,1800.0,19.2
2026-07-27 22:39:23,867,100.0,82.8,1800.0,19.2
2026-07-27 22:39:24,868,100.0,83.3,1800.0,19.2
2026-07-27 22:39:25,869,100.0,81.3,1800.0,19.2
2026-07-27 22:39:26,870,100.0,83.3,1800.0,19.2
2026-07-27 22:39:27,871,100.0,82.3,1800.0,19.2
2026-07-27 22:39:29,873,100.0,83.3,1800.0,19.2
2026-07-27 22:39:30,874,94.9,82.3,1800.0,18.7
2026-07-27 22:39:31,875,1.7,78.9,1800.0,18.8
2026-07-27 22:39:32,876,1.7,76.9,1800.0,18.7
2026-07-27 22:39:33,877,1.0,76.0,1800.0,18.7
2026-07-27 22:39:34,878,1.5,74.5,1800.0,18.7
2026-07-27 22:39:35,879,1.0,74.0,600.0,18.7
2026-07-27 22:39:36,880,3.7,72.5,1800.0,18.7
2026-07-27 22:39:37,881,1.4,72.1,1800.0,18.7
2026-07-27 22:39:38,882,1.4,70.6,1800.0,18.7
2026-07-27 22:39:39,883,1.7,70.1,1800.0,18.7
2026-07-27 22:39:40,884,0.7,70.6,1800.0,18.7
2026-07-27 22:39:41,885,1.4,68.7,700.0,18.7
2026-07-27 22:39:42,886,3.5,68.2,600.0,18.7
2026-07-27 22:39:43,887,2.5,68.7,700.0,18.6
2026-07-27 22:39:44,888,3.0,67.2,1800.0,18.6
2026-07-27 22:39:45,889,1.7,67.7,1800.0,18.7
2026-07-27 22:39:46,890,1.2,67.2,1800.0,18.7
2026-07-27 22:39:47,891,1.2,66.2,1800.0,18.7
2026-07-27 22:39:48,892,1.7,66.7,600.0,18.7
2026-07-27 22:39:50,894,3.7,66.2,1200.0,18.7
2026-07-27 22:39:51,895,1.2,65.7,650.0,18.7
2026-07-27 22:39:52,896,3.0,66.2,600.0,18.7
2026-07-27 22:39:53,897,3.2,64.3,600.0,18.7
2026-07-27 22:39:54,898,2.5,63.8,600.0,18.7
2026-07-27 22:39:55,899,3.2,64.3,600.0,18.7
2026-07-27 22:39:56,900,3.2,63.3,1800.0,18.7
2026-07-27 22:39:57,901,0.7,63.8,1800.0,18.7
2026-07-27 22:39:58,902,1.7,63.3,1800.0,18.7
2026-07-27 22:39:59,903,1.2,64.3,1800.0,18.7
2026-07-27 22:40:00,904,1.0,64.3,1800.0,18.7
2026-07-27 22:40:01,905,1.2,63.8,600.0,18.7
2026-07-27 22:40:02,906,3.2,63.3,600.0,18.7
2026-07-27 22:40:03,907,3.0,63.8,1800.0,18.7
2026-07-27 22:40:04,908,1.2,63.3,1800.0,18.7
2026-07-27 22:40:05,909,1.5,63.3,1800.0,18.7
2026-07-27 22:40:06,910,1.7,62.8,1800.0,18.7
2026-07-27 22:40:07,911,0.7,62.3,1800.0,18.7
2026-07-27 22:40:09,913,1.7,61.8,600.0,18.7
2026-07-27 22:40:10,914,3.2,62.8,600.0,18.7
2026-07-27 22:40:11,915,2.1,61.8,600.0,18.7
2026-07-27 22:40:12,916,3.5,62.3,700.0,18.7
2026-07-27 22:40:13,917,2.8,61.3,600.0,18.7
2026-07-27 22:40:14,918,2.1,62.3,600.0,18.7
2026-07-27 22:40:15,919,3.5,61.3,600.0,18.7
2026-07-27 22:40:16,920,3.2,60.9,700.0,18.7
2026-07-27 22:40:17,921,3.0,59.4,1800.0,18.7
2026-07-27 22:40:18,922,1.4,60.9,1800.0,18.7
2026-07-27 22:40:19,923,1.2,61.8,1800.0,18.7
2026-07-27 22:40:20,924,1.7,60.9,1800.0,18.7
2026-07-27 22:40:21,925,1.2,60.9,1800.0,18.7
2026-07-27 22:40:22,926,1.5,59.9,800.0,18.7
2026-07-27 22:40:23,927,3.0,60.4,600.0,18.7
2026-07-27 22:40:25,929,2.3,60.4,700.0,18.7
2026-07-27 22:40:26,930,3.5,60.4,600.0,18.6
2026-07-27 22:40:27,931,3.2,60.4,900.0,18.7
2026-07-27 22:40:28,932,1.4,60.4,800.0,18.7
2026-07-27 22:40:29,933,3.0,58.9,600.0,18.7
2026-07-27 22:40:30,934,3.7,58.9,1800.0,18.7
2026-07-27 22:40:31,935,0.7,59.9,1800.0,18.7
2026-07-27 22:40:32,936,1.4,58.9,1800.0,18.7
2026-07-27 22:40:33,937,1.4,59.9,1800.0,18.7
2026-07-27 22:40:34,938,1.2,59.9,1800.0,18.7
2026-07-27 22:40:35,939,1.2,59.9,600.0,18.7
2026-07-27 22:40:36,940,3.5,58.9,1800.0,18.7
2026-07-27 22:40:37,941,1.7,60.4,1800.0,18.7
2026-07-27 22:40:38,942,1.0,59.9,1800.0,18.7
2026-07-27 22:40:39,943,1.7,59.4,1800.0,18.7
2026-07-27 22:40:40,944,1.7,58.9,1800.0,18.7
2026-07-27 22:40:41,945,1.2,59.4,600.0,18.7
2026-07-27 22:40:42,946,3.5,58.9,600.0,18.7
2026-07-27 22:40:44,948,3.7,58.4,1200.0,18.7
2026-07-27 22:40:45,949,1.4,58.9,825.0,18.7
2026-07-27 22:40:46,950,2.8,58.4,600.0,18.7
2026-07-27 22:40:47,951,3.5,57.9,600.0,18.7
2026-07-27 22:40:48,952,2.5,57.0,600.0,18.7
2026-07-27 22:40:49,953,3.2,58.9,1800.0,18.7
2026-07-27 22:40:50,954,1.2,57.9,1800.0,18.7
2026-07-27 22:40:51,955,1.4,58.4,1800.0,18.7
2026-07-27 22:40:52,956,1.0,57.9,1800.0,18.7
2026-07-27 22:40:53,957,1.7,57.9,600.0,18.7
2026-07-27 22:40:54,958,3.7,57.5,950.0,18.7
2026-07-27 22:40:55,959,1.4,57.9,600.0,18.7
2026-07-27 22:40:56,960,3.7,57.0,700.0,18.7
2026-07-27 22:40:57,961,3.3,57.0,1800.0,18.7
2026-07-27 22:40:58,962,0.7,57.0,1800.0,18.7
2026-07-27 22:40:59,963,1.7,57.0,1800.0,18.7
2026-07-27 22:41:00,964,1.7,57.0,1800.0,18.7
2026-07-27 22:41:02,966,1.0,57.5,1800.0,18.7
2026-07-27 22:41:03,967,1.4,56.0,600.0,18.7
2026-07-27 22:41:04,968,3.0,56.5,600.0,18.7
2026-07-27 22:41:05,969,2.3,57.5,600.0,18.7
2026-07-27 22:41:06,970,3.7,57.5,700.0,18.7
2026-07-27 22:41:07,971,3.3,56.0,800.0,18.7
2026-07-27 22:41:08,972,3.0,56.0,900.0,18.6
2026-07-27 22:41:09,973,1.7,56.5,600.0,18.6
2026-07-27 22:41:10,974,3.5,56.5,600.0,18.7
2026-07-27 22:41:11,975,3.5,56.0,600.0,18.6
2026-07-27 22:41:12,976,2.8,55.5,825.0,18.7
2026-07-27 22:41:13,977,3.0,55.0,600.0,18.7
2026-07-27 22:41:14,978,3.5,55.5,600.0,18.7
2026-07-27 22:41:16,979,2.1,56.5,600.0,18.6
2026-07-27 22:41:17,981,2.6,55.5,700.0,18.6
2026-07-27 22:41:18,982,3.3,55.5,1800.0,18.7
2026-07-27 22:41:19,983,1.7,56.5,1800.0,18.7
2026-07-27 22:41:20,984,1.0,55.5,1800.0,18.7
2026-07-27 22:41:21,985,1.4,55.5,1800.0,18.7
2026-07-27 22:41:22,986,1.2,55.0,1800.0,18.7
2026-07-27 22:41:23,987,1.2,55.5,700.0,18.7
2026-07-27 22:41:24,988,3.3,56.5,600.0,18.7
2026-07-27 22:41:25,989,3.7,56.0,600.0,18.6
2026-07-27 22:41:26,990,2.3,54.5,600.0,18.6
2026-07-27 22:41:27,991,3.0,54.0,600.0,18.6
2026-07-27 22:41:28,992,3.9,54.5,700.0,18.6
2026-07-27 22:41:29,993,1.9,55.0,600.0,18.6
2026-07-27 22:41:30,994,3.0,55.5,700.0,18.6
2026-07-27 22:41:31,995,3.3,54.5,600.0,18.7
2026-07-27 22:41:33,997,3.7,55.0,1200.0,18.7
2026-07-27 22:41:34,998,1.9,54.0,1800.0,18.7
2026-07-27 22:41:35,999,1.4,54.5,1800.0,18.7
2026-07-27 22:41:36,1000,1.4,54.5,1800.0,18.7
2026-07-27 22:41:37,1001,1.0,55.0,1800.0,18.6
2026-07-27 22:41:38,1002,1.4,54.5,700.0,18.6
2026-07-27 22:41:39,1003,3.5,55.0,600.0,18.6
2026-07-27 22:41:40,1004,2.3,55.0,750.0,18.6
2026-07-27 22:41:41,1005,3.3,54.0,1800.0,18.6
2026-07-27 22:41:42,1006,1.5,55.0,1800.0,18.6
2026-07-27 22:41:43,1007,1.2,55.5,1800.0,18.6
2026-07-27 22:41:44,1008,1.4,55.0,1800.0,18.6
2026-07-27 22:41:45,1009,1.5,55.5,1800.0,18.7
2026-07-27 22:41:46,1010,1.0,54.0,600.0,18.6
2026-07-27 22:41:47,1011,3.2,54.5,750.0,18.7
2026-07-27 22:41:48,1012,3.0,55.5,750.0,18.7
2026-07-27 22:41:49,1013,2.6,55.0,1000.0,18.7
2026-07-27 22:41:50,1014,1.7,54.5,600.0,18.7
2026-07-27 22:41:52,1016,3.5,53.6,600.0,18.7
2026-07-27 22:41:53,1017,3.5,54.0,1800.0,18.7
2026-07-27 22:41:54,1018,1.0,53.6,1800.0,18.7
2026-07-27 22:41:55,1019,1.5,54.0,1800.0,18.7
2026-07-27 22:41:56,1020,1.4,53.6,1800.0,18.7
2026-07-27 22:41:57,1021,1.2,54.5,1800.0,18.7
2026-07-27 22:41:58,1022,1.2,54.0,600.0,18.7
2026-07-27 22:41:59,1023,3.2,54.5,600.0,18.7
2026-07-27 22:42:00,1024,2.3,54.0,600.0,18.7
2026-07-27 22:42:01,1025,3.2,53.6,700.0,18.7
2026-07-27 22:42:02,1026,2.8,53.1,600.0,18.7
2026-07-27 22:42:03,1027,2.5,53.1,900.0,18.7
2026-07-27 22:42:04,1028,3.0,54.0,1800.0,18.7
2026-07-27 22:42:05,1029,1.4,54.5,1800.0,18.7
2026-07-27 22:42:06,1030,1.7,54.0,1800.0,18.7
2026-07-27 22:42:07,1031,1.2,54.5,1800.0,18.7
2026-07-27 22:42:08,1032,1.5,54.5,600.0,18.7
2026-07-27 22:42:10,1034,3.5,53.6,700.0,18.7
2026-07-27 22:42:11,1035,1.9,54.5,800.0,18.7
2026-07-27 22:42:12,1036,3.0,54.0,750.0,18.7
2026-07-27 22:42:13,1037,3.0,52.6,600.0,18.7
2026-07-27 22:42:14,1038,2.1,54.0,600.0,18.7
2026-07-27 22:42:15,1039,3.2,54.0,700.0,18.7
2026-07-27 22:42:16,1040,3.3,53.1,600.0,18.7
2026-07-27 22:42:17,1041,2.5,53.6,600.0,18.7
2026-07-27 22:42:18,1042,3.5,53.6,1800.0,18.7
2026-07-27 22:42:19,1043,1.9,53.6,1800.0,18.7
2026-07-27 22:42:20,1044,1.2,53.6,1800.0,18.7
2026-07-27 22:42:21,1045,1.0,53.1,1800.0,18.8
2026-07-27 22:42:22,1046,1.4,53.6,600.0,18.8
2026-07-27 22:42:23,1047,3.2,52.6,600.0,18.8
2026-07-27 22:42:25,1048,2.1,52.6,800.0,18.8
2026-07-27 22:42:26,1050,3.3,52.6,600.0,18.8
2026-07-27 22:42:27,1051,3.2,53.6,700.0,18.8
2026-07-27 22:42:28,1052,1.9,53.6,600.0,18.8
2026-07-27 22:42:29,1053,3.2,52.6,600.0,18.8
2026-07-27 22:42:30,1054,3.3,53.1,600.0,18.8
2026-07-27 22:42:31,1055,3.2,51.6,600.0,18.8
2026-07-27 22:42:32,1056,2.3,52.1,1800.0,18.8
2026-07-27 22:42:33,1057,1.4,52.6,1800.0,18.8
2026-07-27 22:42:34,1058,1.2,52.6,1800.0,18.8
2026-07-27 22:42:35,1059,1.0,53.1,1800.0,18.7
2026-07-27 22:42:36,1060,1.4,52.6,800.0,18.7
2026-07-27 22:42:37,1061,3.5,53.1,600.0,18.7
2026-07-27 22:42:38,1062,2.3,52.6,700.0,18.7
2026-07-27 22:42:39,1063,3.3,53.1,600.0,18.7
2026-07-27 22:42:41,1065,3.5,51.6,750.0,18.7
2026-07-27 22:42:42,1066,2.1,51.6,700.0,18.7
2026-07-27 22:42:43,1067,2.8,52.1,600.0,18.7
2026-07-27 22:42:44,1068,3.2,51.6,750.0,18.7
2026-07-27 22:42:45,1069,2.6,51.1,600.0,18.7
2026-07-27 22:42:46,1070,2.3,52.6,1800.0,18.7
2026-07-27 22:42:47,1071,1.4,51.1,1800.0,18.7
2026-07-27 22:42:48,1072,1.7,52.6,1800.0,18.7
2026-07-27 22:42:49,1073,0.7,52.1,1800.0,18.7
2026-07-27 22:42:50,1074,1.2,52.6,600.0,18.7
2026-07-27 22:42:51,1075,3.5,51.1,600.0,18.7
2026-07-27 22:42:52,1076,2.5,51.6,600.0,18.7
2026-07-27 22:42:53,1077,3.2,51.6,600.0,18.7
2026-07-27 22:42:54,1078,3.2,52.6,600.0,18.6
2026-07-27 22:42:55,1079,1.9,51.6,600.0,18.6
